,X,Y,# of Radars,Solution,Longitude,Latitude
2580,243,238,7,Vertex,110.0,35.0
2581,243,272,7,Vertex,110.0,35.5
2582,243,306,7,Vertex,110.0,36.0
2583,243,340,7,Vertex,110.0,36.5
2584,243,374,7,Vertex,110.0,37.0
2585,243,408,7,Vertex,110.0,37.5
2586,243,442,7,Vertex,110.0,38.0
2587,243,476,7,Vertex,110.0,38.5
2588,243,510,7,Vertex,110.0,39.0
2589,243,544,7,Vertex,110.0,39.5
2590,243,578,7,Vertex,110.0,40.0
2591,243,612,7,Vertex,110.0,40.5
2592,243,646,7,Vertex,110.0,41.0
2593,270,0,7,Vertex,109.5,31.3
2594,270,34,7,Vertex,109.5,32.0
2595,270,68,7,Vertex,109.5,32.5
2596,270,102,7,Vertex,109.5,33.0
2597,270,136,7,Vertex,109.5,33.5
2598,270,170,7,Vertex,109.5,34.0
2599,270,204,7,Vertex,109.5,34.5
2600,270,238,7,Vertex,109.5,35.0
2601,270,272,7,Vertex,109.5,35.5
2602,270,306,7,Vertex,109.5,36.0
2603,270,340,7,Vertex,109.5,36.5
2604,270,374,7,Vertex,109.5,37.0
2605,270,408,7,Vertex,109.5,37.5
2606,270,442,7,Vertex,109.5,38.0
2607,270,476,7,Vertex,109.5,38.5
2608,270,510,7,Vertex,109.5,39.0
2609,270,544,7,Vertex,109.5,39.5
2610,270,578,7,Radar,109.5,40.0
2611,270,612,7,Vertex,109.5,40.5
2612,270,646,7,Vertex,109.5,41.0
2613,297,0,7,Vertex,109.0,31.3
2614,297,34,7,Vertex,109.0,32.0
2615,297,68,7,Vertex,109.0,32.5
2616,297,102,7,Vertex,109.0,33.0
2617,297,136,7,Vertex,109.0,33.5
2618,297,170,7,Vertex,109.0,34.0
2619,297,204,7,Vertex,109.0,34.5
2620,297,238,7,Vertex,109.0,35.0
2621,297,272,7,Vertex,109.0,35.5
2622,297,306,7,Vertex,109.0,36.0
2623,297,340,7,Vertex,109.0,36.5
2624,297,374,7,Vertex,109.0,37.0
2625,297,408,7,Vertex,109.0,37.5
2626,297,442,7,Vertex,109.0,38.0
2627,297,476,7,Vertex,109.0,38.5
2628,297,510,7,Vertex,109.0,39.0
2629,297,544,7,Vertex,109.0,39.5
2630,297,578,7,Vertex,109.0,40.0
2631,297,612,7,Vertex,109.0,40.5
2632,297,646,7,Vertex,109.0,41.0
2633,324,0,7,Vertex,108.5,31.3
2634,324,34,7,Vertex,108.5,32.0
2635,324,68,7,Vertex,108.5,32.5
2636,324,102,7,Vertex,108.5,33.0
2637,324,136,7,Vertex,108.5,33.5
2638,324,170,7,Vertex,108.5,34.0
2639,324,204,7,Vertex,108.5,34.5
2640,324,238,7,Vertex,108.5,35.0
2641,324,272,7,Vertex,108.5,35.5
2642,324,306,7,Vertex,108.5,36.0
2643,324,340,7,Vertex,108.5,36.5
2644,324,374,7,Vertex,108.5,37.0
2645,324,408,7,Vertex,108.5,37.5
2646,324,442,7,Vertex,108.5,38.0
2647,324,476,7,Vertex,108.5,38.5
2648,324,510,7,Vertex,108.5,39.0
2649,324,544,7,Vertex,108.5,39.5
2650,324,578,7,Vertex,108.5,40.0
2651,324,612,7,Vertex,108.5,40.5
2652,324,646,7,Vertex,108.5,41.0
2653,351,34,7,Vertex,108.0,32.0
2654,351,68,7,Vertex,108.0,32.5
2655,351,102,7,Vertex,108.0,33.0
2656,351,136,7,Vertex,108.0,33.5
2657,351,170,7,Vertex,108.0,34.0
2658,351,204,7,Vertex,108.0,34.5
2659,351,238,7,Vertex,108.0,35.0
2660,351,272,7,Vertex,108.0,35.5
2661,351,306,7,Vertex,108.0,36.0
2662,351,340,7,Vertex,108.0,36.5
2663,351,374,7,Vertex,108.0,37.0
2664,351,408,7,Vertex,108.0,37.5
2665,351,442,7,Vertex,108.0,38.0
2666,351,476,7,Vertex,108.0,38.5
2667,351,510,7,Vertex,108.0,39.0
2668,351,544,7,Vertex,108.0,39.5
2669,351,578,7,Vertex,108.0,40.0
2670,351,612,7,Vertex,108.0,40.5
2671,351,646,7,Vertex,108.0,41.0
2672,378,34,7,Vertex,107.5,32.0
2673,378,68,7,Vertex,107.5,32.5
2674,378,102,7,Vertex,107.5,33.0
2675,378,136,7,Vertex,107.5,33.5
2676,378,170,7,Vertex,107.5,34.0
2677,378,204,7,Vertex,107.5,34.5
2678,378,238,7,Vertex,107.5,35.0
2679,378,272,7,Vertex,107.5,35.5
2680,378,306,7,Vertex,107.5,36.0
2681,378,340,7,Vertex,107.5,36.5
2682,378,374,7,Vertex,107.5,37.0
2683,378,408,7,Vertex,107.5,37.5
2684,378,442,7,Vertex,107.5,38.0
2685,378,476,7,Vertex,107.5,38.5
2686,378,510,7,Vertex,107.5,39.0
2687,378,544,7,Vertex,107.5,39.5
2688,378,578,7,Vertex,107.5,40.0
2689,378,612,7,Vertex,107.5,40.5
2690,378,646,7,Vertex,107.5,41.0
2691,405,34,7,Vertex,107.0,32.0
2692,405,68,7,Vertex,107.0,32.5
2693,405,102,7,Vertex,107.0,33.0
2694,405,136,7,Vertex,107.0,33.5
2695,405,170,7,Vertex,107.0,34.0
2696,405,204,7,Vertex,107.0,34.5
2697,405,238,7,Vertex,107.0,35.0
2698,405,272,7,Vertex,107.0,35.5
2699,405,306,7,Vertex,107.0,36.0
2700,405,340,7,Vertex,107.0,36.5
2701,405,374,7,Vertex,107.0,37.0
2702,405,408,7,Vertex,107.0,37.5
2703,405,442,7,Vertex,107.0,38.0
2704,405,476,7,Vertex,107.0,38.5
2705,405,510,7,Vertex,107.0,39.0
2706,405,544,7,Vertex,107.0,39.5
2707,405,578,7,Vertex,107.0,40.0
2708,405,612,7,Vertex,107.0,40.5
2709,405,646,7,Vertex,107.0,41.0
2710,432,34,7,Vertex,106.5,32.0
2711,432,68,7,Vertex,106.5,32.5
2712,432,102,7,Vertex,106.5,33.0
2713,432,136,7,Vertex,106.5,33.5
2714,432,170,7,Vertex,106.5,34.0
2715,432,204,7,Vertex,106.5,34.5
2716,432,238,7,Vertex,106.5,35.0
2717,432,272,7,Vertex,106.5,35.5
2718,432,306,7,Vertex,106.5,36.0
2719,432,340,7,Vertex,106.5,36.5
2720,432,374,7,Vertex,106.5,37.0
2721,432,408,7,Vertex,106.5,37.5
2722,432,442,7,Vertex,106.5,38.0
2723,432,476,7,Vertex,106.5,38.5
2724,432,510,7,Vertex,106.5,39.0
2725,432,544,7,Vertex,106.5,39.5
2726,432,578,7,Vertex,106.5,40.0
2727,432,612,7,Vertex,106.5,40.5
2728,432,646,7,Vertex,106.5,41.0
2729,459,34,7,Vertex,106.0,32.0
2730,459,68,7,Vertex,106.0,32.5
2731,459,102,7,Radar,106.0,33.0
2732,459,136,7,Vertex,106.0,33.5
2733,459,170,7,Vertex,106.0,34.0
2734,459,204,7,Vertex,106.0,34.5
2735,459,238,7,Vertex,106.0,35.0
2736,459,272,7,Vertex,106.0,35.5
2737,459,306,7,Vertex,106.0,36.0
2738,459,340,7,Vertex,106.0,36.5
2739,459,374,7,Vertex,106.0,37.0
2740,459,408,7,Vertex,106.0,37.5
2741,459,442,7,Vertex,106.0,38.0
2742,459,476,7,Vertex,106.0,38.5
2743,459,510,7,Vertex,106.0,39.0
2744,459,544,7,Vertex,106.0,39.5
2745,459,578,7,Vertex,106.0,40.0
2746,459,612,7,Vertex,106.0,40.5
2747,459,646,7,Vertex,106.0,41.0
2748,486,34,7,Vertex,105.5,32.0
2749,486,68,7,Vertex,105.5,32.5
2750,486,102,7,Vertex,105.5,33.0
2751,486,136,7,Vertex,105.5,33.5
2752,486,170,7,Vertex,105.5,34.0
2753,486,204,7,Vertex,105.5,34.5
2754,486,238,7,Vertex,105.5,35.0
2755,486,272,7,Vertex,105.5,35.5
2756,486,306,7,Vertex,105.5,36.0
2757,486,340,7,Vertex,105.5,36.5
2758,486,374,7,Vertex,105.5,37.0
2759,486,408,7,Vertex,105.5,37.5
2760,486,442,7,Vertex,105.5,38.0
2761,486,476,7,Vertex,105.5,38.5
2762,486,510,7,Vertex,105.5,39.0
2763,486,544,7,Vertex,105.5,39.5
2764,486,578,7,Vertex,105.5,40.0
2765,486,612,7,Vertex,105.5,40.5
2766,486,646,7,Vertex,105.5,41.0
2767,513,34,7,Vertex,105.0,32.0
2768,513,68,7,Vertex,105.0,32.5
2769,513,102,7,Vertex,105.0,33.0
2770,513,136,7,Vertex,105.0,33.5
2771,513,170,7,Vertex,105.0,34.0
2772,513,204,7,Vertex,105.0,34.5
2773,513,238,7,Vertex,105.0,35.0
2774,513,272,7,Vertex,105.0,35.5
2775,513,306,7,Vertex,105.0,36.0
2776,513,340,7,Radar,105.0,36.5
2777,513,374,7,Vertex,105.0,37.0
2778,513,408,7,Vertex,105.0,37.5
2779,513,442,7,Vertex,105.0,38.0
2780,513,476,7,Vertex,105.0,38.5
2781,513,510,7,Vertex,105.0,39.0
2782,513,544,7,Vertex,105.0,39.5
2783,513,578,7,Vertex,105.0,40.0
2784,513,612,7,Vertex,105.0,40.5
2785,513,646,7,Vertex,105.0,41.0
2786,540,34,7,Vertex,104.5,32.0
2787,540,68,7,Vertex,104.5,32.5
2788,540,102,7,Vertex,104.5,33.0
2789,540,136,7,Vertex,104.5,33.5
2790,540,170,7,Vertex,104.5,34.0
2791,540,204,7,Vertex,104.5,34.5
2792,540,238,7,Vertex,104.5,35.0
2793,540,272,7,Vertex,104.5,35.5
2794,540,306,7,Vertex,104.5,36.0
2795,540,340,7,Vertex,104.5,36.5
2796,540,374,7,Vertex,104.5,37.0
2797,540,408,7,Vertex,104.5,37.5
2798,540,442,7,Vertex,104.5,38.0
2799,540,476,7,Vertex,104.5,38.5
2800,540,510,7,Vertex,104.5,39.0
2801,540,544,7,Radar,104.5,39.5
2802,540,578,7,Vertex,104.5,40.0
2803,540,612,7,Vertex,104.5,40.5
2804,540,646,7,Vertex,104.5,41.0
2805,567,34,7,Vertex,104.0,32.0
2806,567,68,7,Vertex,104.0,32.5
2807,567,102,7,Vertex,104.0,33.0
2808,567,136,7,Vertex,104.0,33.5
2809,567,170,7,Vertex,104.0,34.0
2810,567,204,7,Vertex,104.0,34.5
2811,567,238,7,Vertex,104.0,35.0
2812,567,272,7,Vertex,104.0,35.5
2813,567,306,7,Vertex,104.0,36.0
2814,567,340,7,Vertex,104.0,36.5
2815,567,374,7,Vertex,104.0,37.0
2816,567,408,7,Vertex,104.0,37.5
2817,567,442,7,Vertex,104.0,38.0
2818,567,476,7,Vertex,104.0,38.5
2819,567,510,7,Vertex,104.0,39.0
2820,567,544,7,Vertex,104.0,39.5
2821,567,578,7,Vertex,104.0,40.0
2822,567,612,7,Vertex,104.0,40.5
2823,567,646,7,Vertex,104.0,41.0
2824,594,34,7,Vertex,103.5,32.0
2825,594,68,7,Vertex,103.5,32.5
2826,594,102,7,Vertex,103.5,33.0
2827,594,136,7,Vertex,103.5,33.5
2828,594,170,7,Vertex,103.5,34.0
2829,594,204,7,Vertex,103.5,34.5
2830,594,238,7,Vertex,103.5,35.0
2831,594,272,7,Vertex,103.5,35.5
2832,594,306,7,Vertex,103.5,36.0
2833,594,340,7,Vertex,103.5,36.5
2834,594,374,7,Vertex,103.5,37.0
2835,594,408,7,Vertex,103.5,37.5
2836,594,442,7,Vertex,103.5,38.0
2837,594,476,7,Vertex,103.5,38.5
2838,594,510,7,Vertex,103.5,39.0
2839,594,544,7,Vertex,103.5,39.5
2840,594,578,7,Vertex,103.5,40.0
2841,594,612,7,Vertex,103.5,40.5
2842,594,646,7,Vertex,103.5,41.0
2843,621,34,7,Vertex,103.0,32.0
2844,621,68,7,Vertex,103.0,32.5
2845,621,102,7,Vertex,103.0,33.0
2846,621,136,7,Vertex,103.0,33.5
2847,621,170,7,Vertex,103.0,34.0
2848,621,204,7,Vertex,103.0,34.5
2849,621,238,7,Vertex,103.0,35.0
2850,621,272,7,Vertex,103.0,35.5
2851,621,306,7,Vertex,103.0,36.0
2852,621,340,7,Vertex,103.0,36.5
2853,621,374,7,Vertex,103.0,37.0
2854,621,408,7,Vertex,103.0,37.5
2855,621,442,7,Vertex,103.0,38.0
2856,621,476,7,Vertex,103.0,38.5
2857,621,510,7,Vertex,103.0,39.0
2858,621,544,7,Vertex,103.0,39.5
2859,621,578,7,Vertex,103.0,40.0
2860,621,612,7,Vertex,103.0,40.5
2861,621,646,7,Vertex,103.0,41.0
2862,648,374,7,Vertex,102.5,37.0
2863,648,408,7,Vertex,102.5,37.5
2864,648,442,7,Vertex,102.5,38.0
2865,648,476,7,Vertex,102.5,38.5
2866,648,510,7,Vertex,102.5,39.0
2867,648,544,7,Vertex,102.5,39.5
2868,648,578,7,Vertex,102.5,40.0
2869,648,612,7,Vertex,102.5,40.5
2870,648,646,7,Vertex,102.5,41.0
2871,675,374,7,Vertex,102.0,37.0
2872,675,408,7,Vertex,102.0,37.5
2873,675,442,7,Vertex,102.0,38.0
2874,675,476,7,Vertex,102.0,38.5
2875,675,510,7,Vertex,102.0,39.0
2876,675,544,7,Vertex,102.0,39.5
2877,675,578,7,Vertex,102.0,40.0
2878,675,612,7,Vertex,102.0,40.5
2879,675,646,7,Vertex,102.0,41.0
2880,0,68,8,Vertex,114.5,32.5
2881,0,102,8,Vertex,114.5,33.0
2882,0,136,8,Vertex,114.5,33.5
2883,0,170,8,Vertex,114.5,34.0
2884,0,238,8,Vertex,114.5,35.0
2885,0,272,8,Vertex,114.5,35.5
2886,0,306,8,Vertex,114.5,36.0
2887,27,68,8,Vertex,114.0,32.5
2888,27,102,8,Vertex,114.0,33.0
2889,27,136,8,Vertex,114.0,33.5
2890,27,170,8,Vertex,114.0,34.0
2891,27,204,8,Vertex,114.0,34.5
2892,27,238,8,Radar,114.0,35.0
2893,27,272,8,Vertex,114.0,35.5
2894,27,306,8,Vertex,114.0,36.0
2895,27,340,8,Vertex,114.0,36.5
2896,27,374,8,Vertex,114.0,37.0
2897,27,408,8,Vertex,114.0,37.5
2898,27,442,8,Vertex,114.0,38.0
2899,27,476,8,Vertex,114.0,38.5
2900,27,510,8,Vertex,114.0,39.0
2901,27,544,8,Vertex,114.0,39.5
2902,27,578,8,Vertex,114.0,40.0
2903,27,612,8,Vertex,114.0,40.5
2904,27,646,8,Vertex,114.0,41.0
2905,27,680,8,Vertex,114.0,41.5
2906,27,714,8,Vertex,114.0,42.0
2907,54,68,8,Vertex,113.5,32.5
2908,54,102,8,Vertex,113.5,33.0
2909,54,136,8,Vertex,113.5,33.5
2910,54,170,8,Vertex,113.5,34.0
2911,54,204,8,Vertex,113.5,34.5
2912,54,238,8,Vertex,113.5,35.0
2913,54,272,8,Vertex,113.5,35.5
2914,54,306,8,Vertex,113.5,36.0
2915,54,340,8,Vertex,113.5,36.5
2916,54,374,8,Vertex,113.5,37.0
2917,54,408,8,Vertex,113.5,37.5
2918,54,442,8,Vertex,113.5,38.0
2919,54,476,8,Vertex,113.5,38.5
2920,54,510,8,Vertex,113.5,39.0
2921,54,544,8,Vertex,113.5,39.5
2922,54,578,8,Vertex,113.5,40.0
2923,54,612,8,Vertex,113.5,40.5
2924,54,646,8,Vertex,113.5,41.0
2925,54,680,8,Vertex,113.5,41.5
2926,54,714,8,Vertex,113.5,42.0
2927,81,34,8,Vertex,113.0,32.0
2928,81,68,8,Vertex,113.0,32.5
2929,81,102,8,Vertex,113.0,33.0
2930,81,136,8,Vertex,113.0,33.5
2931,81,170,8,Vertex,113.0,34.0
2932,81,204,8,Vertex,113.0,34.5
2933,81,238,8,Vertex,113.0,35.0
2934,81,272,8,Vertex,113.0,35.5
2935,81,306,8,Vertex,113.0,36.0
2936,81,340,8,Vertex,113.0,36.5
2937,81,374,8,Vertex,113.0,37.0
2938,81,408,8,Vertex,113.0,37.5
2939,81,442,8,Vertex,113.0,38.0
2940,81,476,8,Vertex,113.0,38.5
2941,81,510,8,Vertex,113.0,39.0
2942,81,544,8,Vertex,113.0,39.5
2943,81,578,8,Vertex,113.0,40.0
2944,81,612,8,Vertex,113.0,40.5
2945,81,646,8,Vertex,113.0,41.0
2946,81,680,8,Vertex,113.0,41.5
2947,81,714,8,Vertex,113.0,42.0
2948,108,34,8,Vertex,112.5,32.0
2949,108,68,8,Vertex,112.5,32.5
2950,108,102,8,Vertex,112.5,33.0
2951,108,136,8,Vertex,112.5,33.5
2952,108,170,8,Vertex,112.5,34.0
2953,108,204,8,Vertex,112.5,34.5
2954,108,238,8,Vertex,112.5,35.0
2955,108,272,8,Vertex,112.5,35.5
2956,108,306,8,Vertex,112.5,36.0
2957,108,340,8,Vertex,112.5,36.5
2958,108,374,8,Vertex,112.5,37.0
2959,108,408,8,Vertex,112.5,37.5
2960,108,442,8,Vertex,112.5,38.0
2961,108,476,8,Vertex,112.5,38.5
2962,108,510,8,Vertex,112.5,39.0
2963,108,544,8,Vertex,112.5,39.5
2964,108,578,8,Radar,112.5,40.0
2965,108,612,8,Vertex,112.5,40.5
2966,108,646,8,Vertex,112.5,41.0
2967,108,680,8,Vertex,112.5,41.5
2968,108,714,8,Vertex,112.5,42.0
2969,135,34,8,Vertex,112.0,32.0
2970,135,68,8,Vertex,112.0,32.5
2971,135,102,8,Vertex,112.0,33.0
2972,135,136,8,Vertex,112.0,33.5
2973,135,170,8,Vertex,112.0,34.0
2974,135,204,8,Vertex,112.0,34.5
2975,135,238,8,Vertex,112.0,35.0
2976,135,272,8,Vertex,112.0,35.5
2977,135,306,8,Vertex,112.0,36.0
2978,135,340,8,Vertex,112.0,36.5
2979,135,374,8,Vertex,112.0,37.0
2980,135,408,8,Vertex,112.0,37.5
2981,135,442,8,Vertex,112.0,38.0
2982,135,476,8,Vertex,112.0,38.5
2983,135,510,8,Vertex,112.0,39.0
2984,135,544,8,Vertex,112.0,39.5
2985,135,578,8,Vertex,112.0,40.0
2986,135,612,8,Vertex,112.0,40.5
2987,135,646,8,Vertex,112.0,41.0
2988,135,680,8,Vertex,112.0,41.5
2989,135,714,8,Vertex,112.0,42.0
2990,162,34,8,Vertex,111.5,32.0
2991,162,68,8,Vertex,111.5,32.5
2992,162,102,8,Vertex,111.5,33.0
2993,162,136,8,Vertex,111.5,33.5
2994,162,170,8,Vertex,111.5,34.0
2995,162,204,8,Vertex,111.5,34.5
2996,162,238,8,Vertex,111.5,35.0
2997,162,272,8,Vertex,111.5,35.5
2998,162,306,8,Vertex,111.5,36.0
2999,162,340,8,Vertex,111.5,36.5
3000,162,374,8,Vertex,111.5,37.0
3001,162,408,8,Vertex,111.5,37.5
3002,162,442,8,Vertex,111.5,38.0
3003,162,476,8,Vertex,111.5,38.5
3004,162,510,8,Vertex,111.5,39.0
3005,162,544,8,Vertex,111.5,39.5
3006,162,578,8,Vertex,111.5,40.0
3007,162,612,8,Vertex,111.5,40.5
3008,162,646,8,Vertex,111.5,41.0
3009,162,680,8,Vertex,111.5,41.5
3010,162,714,8,Vertex,111.5,42.0
3011,189,0,8,Vertex,111.0,31.3
3012,189,34,8,Vertex,111.0,32.0
3013,189,68,8,Vertex,111.0,32.5
3014,189,102,8,Vertex,111.0,33.0
3015,189,136,8,Vertex,111.0,33.5
3016,189,170,8,Vertex,111.0,34.0
3017,189,204,8,Vertex,111.0,34.5
3018,189,238,8,Vertex,111.0,35.0
3019,189,272,8,Vertex,111.0,35.5
3020,189,306,8,Vertex,111.0,36.0
3021,189,340,8,Vertex,111.0,36.5
3022,189,374,8,Vertex,111.0,37.0
3023,189,408,8,Vertex,111.0,37.5
3024,189,442,8,Vertex,111.0,38.0
3025,189,476,8,Vertex,111.0,38.5
3026,189,510,8,Vertex,111.0,39.0
3027,189,544,8,Vertex,111.0,39.5
3028,189,578,8,Vertex,111.0,40.0
3029,189,612,8,Vertex,111.0,40.5
3030,189,646,8,Vertex,111.0,41.0
3031,189,680,8,Vertex,111.0,41.5
3032,189,714,8,Vertex,111.0,42.0
3033,216,0,8,Vertex,110.5,31.3
3034,216,34,8,Vertex,110.5,32.0
3035,216,68,8,Vertex,110.5,32.5
3036,216,102,8,Vertex,110.5,33.0
3037,216,136,8,Vertex,110.5,33.5
3038,216,170,8,Vertex,110.5,34.0
3039,216,204,8,Vertex,110.5,34.5
3040,216,238,8,Vertex,110.5,35.0
3041,216,272,8,Vertex,110.5,35.5
3042,216,306,8,Vertex,110.5,36.0
3043,216,340,8,Vertex,110.5,36.5
3044,216,374,8,Vertex,110.5,37.0
3045,216,408,8,Vertex,110.5,37.5
3046,216,442,8,Vertex,110.5,38.0
3047,216,476,8,Vertex,110.5,38.5
3048,216,510,8,Vertex,110.5,39.0
3049,216,544,8,Vertex,110.5,39.5
3050,216,578,8,Vertex,110.5,40.0
3051,216,612,8,Vertex,110.5,40.5
3052,216,646,8,Vertex,110.5,41.0
3053,243,0,8,Vertex,110.0,31.3
3054,243,34,8,Vertex,110.0,32.0
3055,243,68,8,Radar,110.0,32.5
3056,243,102,8,Vertex,110.0,33.0
3057,243,136,8,Vertex,110.0,33.5
3058,243,170,8,Vertex,110.0,34.0
3059,243,204,8,Vertex,110.0,34.5
3060,243,238,8,Vertex,110.0,35.0
3061,243,272,8,Vertex,110.0,35.5
3062,243,306,8,Vertex,110.0,36.0
3063,243,340,8,Vertex,110.0,36.5
3064,243,374,8,Vertex,110.0,37.0
3065,243,408,8,Vertex,110.0,37.5
3066,243,442,8,Vertex,110.0,38.0
3067,243,476,8,Vertex,110.0,38.5
3068,243,510,8,Vertex,110.0,39.0
3069,243,544,8,Vertex,110.0,39.5
3070,243,578,8,Vertex,110.0,40.0
3071,243,612,8,Vertex,110.0,40.5
3072,243,646,8,Vertex,110.0,41.0
3073,270,0,8,Vertex,109.5,31.3
3074,270,34,8,Vertex,109.5,32.0
3075,270,68,8,Vertex,109.5,32.5
3076,270,102,8,Vertex,109.5,33.0
3077,270,136,8,Vertex,109.5,33.5
3078,270,170,8,Vertex,109.5,34.0
3079,270,204,8,Vertex,109.5,34.5
3080,270,238,8,Vertex,109.5,35.0
3081,270,272,8,Vertex,109.5,35.5
3082,270,306,8,Vertex,109.5,36.0
3083,270,340,8,Vertex,109.5,36.5
3084,270,374,8,Vertex,109.5,37.0
3085,270,408,8,Vertex,109.5,37.5
3086,270,442,8,Vertex,109.5,38.0
3087,270,476,8,Vertex,109.5,38.5
3088,270,510,8,Vertex,109.5,39.0
3089,270,544,8,Vertex,109.5,39.5
3090,270,578,8,Vertex,109.5,40.0
3091,270,612,8,Vertex,109.5,40.5
3092,270,646,8,Vertex,109.5,41.0
3093,297,0,8,Vertex,109.0,31.3
3094,297,34,8,Vertex,109.0,32.0
3095,297,68,8,Vertex,109.0,32.5
3096,297,102,8,Vertex,109.0,33.0
3097,297,136,8,Vertex,109.0,33.5
3098,297,170,8,Vertex,109.0,34.0
3099,297,204,8,Vertex,109.0,34.5
3100,297,238,8,Vertex,109.0,35.0
3101,297,272,8,Vertex,109.0,35.5
3102,297,306,8,Vertex,109.0,36.0
3103,297,340,8,Vertex,109.0,36.5
3104,297,374,8,Radar,109.0,37.0
3105,297,408,8,Vertex,109.0,37.5
3106,297,442,8,Vertex,109.0,38.0
3107,297,476,8,Vertex,109.0,38.5
3108,297,510,8,Vertex,109.0,39.0
3109,297,544,8,Vertex,109.0,39.5
3110,297,578,8,Vertex,109.0,40.0
3111,297,612,8,Vertex,109.0,40.5
3112,297,646,8,Vertex,109.0,41.0
3113,324,0,8,Vertex,108.5,31.3
3114,324,34,8,Vertex,108.5,32.0
3115,324,68,8,Vertex,108.5,32.5
3116,324,102,8,Vertex,108.5,33.0
3117,324,136,8,Vertex,108.5,33.5
3118,324,170,8,Vertex,108.5,34.0
3119,324,204,8,Vertex,108.5,34.5
3120,324,238,8,Vertex,108.5,35.0
3121,324,272,8,Vertex,108.5,35.5
3122,324,306,8,Vertex,108.5,36.0
3123,324,340,8,Vertex,108.5,36.5
3124,324,374,8,Vertex,108.5,37.0
3125,324,408,8,Vertex,108.5,37.5
3126,324,442,8,Vertex,108.5,38.0
3127,324,476,8,Vertex,108.5,38.5
3128,324,510,8,Radar,108.5,39.0
3129,324,544,8,Vertex,108.5,39.5
3130,324,578,8,Vertex,108.5,40.0
3131,324,612,8,Vertex,108.5,40.5
3132,324,646,8,Vertex,108.5,41.0
3133,351,34,8,Vertex,108.0,32.0
3134,351,68,8,Vertex,108.0,32.5
3135,351,102,8,Vertex,108.0,33.0
3136,351,136,8,Vertex,108.0,33.5
3137,351,170,8,Vertex,108.0,34.0
3138,351,204,8,Vertex,108.0,34.5
3139,351,238,8,Vertex,108.0,35.0
3140,351,272,8,Vertex,108.0,35.5
3141,351,306,8,Vertex,108.0,36.0
3142,351,340,8,Vertex,108.0,36.5
3143,351,374,8,Vertex,108.0,37.0
3144,351,408,8,Vertex,108.0,37.5
3145,351,442,8,Vertex,108.0,38.0
3146,351,476,8,Vertex,108.0,38.5
3147,351,510,8,Vertex,108.0,39.0
3148,351,544,8,Vertex,108.0,39.5
3149,351,578,8,Vertex,108.0,40.0
3150,351,612,8,Vertex,108.0,40.5
3151,351,646,8,Vertex,108.0,41.0
3152,378,34,8,Vertex,107.5,32.0
3153,378,68,8,Vertex,107.5,32.5
3154,378,102,8,Vertex,107.5,33.0
3155,378,136,8,Vertex,107.5,33.5
3156,378,170,8,Vertex,107.5,34.0
3157,378,204,8,Vertex,107.5,34.5
3158,378,238,8,Vertex,107.5,35.0
3159,378,272,8,Vertex,107.5,35.5
3160,378,306,8,Vertex,107.5,36.0
3161,378,340,8,Vertex,107.5,36.5
3162,378,374,8,Vertex,107.5,37.0
3163,378,408,8,Vertex,107.5,37.5
3164,378,442,8,Vertex,107.5,38.0
3165,378,476,8,Vertex,107.5,38.5
3166,378,510,8,Vertex,107.5,39.0
3167,378,544,8,Vertex,107.5,39.5
3168,378,578,8,Vertex,107.5,40.0
3169,378,612,8,Vertex,107.5,40.5
3170,378,646,8,Vertex,107.5,41.0
3171,405,34,8,Vertex,107.0,32.0
3172,405,68,8,Vertex,107.0,32.5
3173,405,102,8,Vertex,107.0,33.0
3174,405,136,8,Vertex,107.0,33.5
3175,405,170,8,Vertex,107.0,34.0
3176,405,204,8,Vertex,107.0,34.5
3177,405,238,8,Vertex,107.0,35.0
3178,405,272,8,Vertex,107.0,35.5
3179,405,306,8,Vertex,107.0,36.0
3180,405,340,8,Vertex,107.0,36.5
3181,405,374,8,Vertex,107.0,37.0
3182,405,408,8,Vertex,107.0,37.5
3183,405,442,8,Vertex,107.0,38.0
3184,405,476,8,Vertex,107.0,38.5
3185,405,510,8,Vertex,107.0,39.0
3186,405,544,8,Vertex,107.0,39.5
3187,405,578,8,Vertex,107.0,40.0
3188,405,612,8,Vertex,107.0,40.5
3189,405,646,8,Vertex,107.0,41.0
3190,432,34,8,Vertex,106.5,32.0
3191,432,68,8,Vertex,106.5,32.5
3192,432,102,8,Vertex,106.5,33.0
3193,432,136,8,Vertex,106.5,33.5
3194,432,170,8,Vertex,106.5,34.0
3195,432,204,8,Vertex,106.5,34.5
3196,432,238,8,Vertex,106.5,35.0
3197,432,272,8,Vertex,106.5,35.5
3198,432,306,8,Vertex,106.5,36.0
3199,432,340,8,Vertex,106.5,36.5
3200,432,374,8,Vertex,106.5,37.0
3201,432,408,8,Vertex,106.5,37.5
3202,432,442,8,Vertex,106.5,38.0
3203,432,476,8,Vertex,106.5,38.5
3204,432,510,8,Vertex,106.5,39.0
3205,432,544,8,Vertex,106.5,39.5
3206,432,578,8,Vertex,106.5,40.0
3207,432,612,8,Vertex,106.5,40.5
3208,432,646,8,Vertex,106.5,41.0
3209,459,34,8,Vertex,106.0,32.0
3210,459,68,8,Vertex,106.0,32.5
3211,459,102,8,Vertex,106.0,33.0
3212,459,136,8,Vertex,106.0,33.5
3213,459,170,8,Vertex,106.0,34.0
3214,459,204,8,Vertex,106.0,34.5
